ID,country2,colldate,year_date
ERS5298106,ZAF,2013-08-26 00:00:00+07:00,2013
ERS6403400,ZAF,2018-11-07 00:00:00+07:00,2018
ERS5298236,ZAF,2016-10-17 00:00:00+07:00,2016
ERS6422025,ZAF,2017-03-09 00:00:00+07:00,2017
ERS6402929,ZAF,2017-10-19 12:00:00+07:00,2017
ERS5298242,ZAF,2017-02-14 00:00:00+07:00,2017
ERS5297985,ZAF,2017-01-10 00:00:00+07:00,2017
ERS6402709,ZAF,2018-02-15 12:00:00+07:00,2018
ERS6403115,ZAF,2016-02-23 12:00:00+07:00,2016
ERS6402903,ZAF,2017-04-10 12:00:00+07:00,2017
ERS5298109,ZAF,2013-03-15 00:00:00+07:00,2013
ERS6403233,ZAF,2019-08-22 00:00:00+07:00,2019
ERS6403304,ZAF,2017-06-15 12:00:00+07:00,2017
ERS5298200,ZAF,2017-01-11 00:00:00+07:00,2017
ERS6403505,ZAF,2013-05-28 00:00:00+07:00,2013
ERS6403305,ZAF,2017-08-15 12:00:00+07:00,2017
ERS6402707,ZAF,2018-01-04 12:00:00+07:00,2018
ERS6403051,ZAF,2016-01-12 12:00:00+07:00,2016
ERS6403030,ZAF,2013-09-19 12:00:00+07:00,2013
ERS6421878,ZAF,2018-08-22 00:00:00+07:00,2018
ERS5298214,ZAF,2017-01-17 00:00:00+07:00,2017
ERS6403086,ZAF,2018-03-07 12:00:00+07:00,2018
ERS6421924,ZAF,2015-07-15 12:00:00+07:00,2015
ERS6403296,ZAF,2019-01-17 00:00:00+07:00,2019
ERS5298170,ZAF,2016-11-15 00:00:00+07:00,2016
ERS6421922,ZAF,2015-06-29 00:00:00+07:00,2015
ERS6402796,ZAF,2017-06-14 12:00:00+07:00,2017
ERS6403392,ZAF,2013-08-02 00:00:00+07:00,2013
ERS6403162,ZAF,2012-11-20 12:00:00+07:00,2012
ERS6403039,ZAF,2013-09-25 12:00:00+07:00,2013
ERS5297868,ZAF,2017-01-05 00:00:00+07:00,2017
ERS5297862,ZAF,2016-10-13 00:00:00+07:00,2016
ERS5298041,ZAF,2017-03-06 00:00:00+07:00,2017
ERS6402938,ZAF,2017-10-19 12:00:00+07:00,2017
ERS6421882,ZAF,2018-10-18 00:00:00+07:00,2018
ERS6403389,ZAF,2019-01-30 12:00:00+07:00,2019
ERS5298340,ZAF,2015-01-21 00:00:00+07:00,2015
ERS5298152,ZAF,2017-01-30 00:00:00+07:00,2017
ERS6403067,ZAF,2015-06-04 12:00:00+07:00,2015
ERS6403096,ZAF,2017-11-23 00:00:00+07:00,2017
ERS5297869,ZAF,2016-07-12 00:00:00+07:00,2016
ERS5297907,ZAF,2016-10-21 00:00:00+07:00,2016
ERS6403155,ZAF,2012-10-18 12:00:00+07:00,2012
ERS5298183,ZAF,2016-08-12 00:00:00+07:00,2016
ERS5298104,ZAF,2013-11-26 00:00:00+07:00,2013
ERS6403499,ZAF,2013-07-01 00:00:00+07:00,2013
ERS6403325,ZAF,2019-01-21 00:00:00+07:00,2019
ERS5298289,ZAF,2017-04-19 00:00:00+07:00,2017
ERS6402915,ZAF,2017-09-19 12:00:00+07:00,2017
ERS5297873,ZAF,2016-11-15 00:00:00+07:00,2016
ERS6402715,ZAF,2017-09-05 12:00:00+07:00,2017
ERS6403024,ZAF,2013-06-26 12:00:00+07:00,2013
ERS6421921,ZAF,2015-05-25 12:00:00+07:00,2015
ERS5297942,ZAF,2017-05-18 00:00:00+07:00,2017
ERS6422016,ZAF,2017-10-03 00:00:00+07:00,2017
ERS5298146,ZAF,2017-03-10 00:00:00+07:00,2017
ERS6402773,ZAF,2017-05-22 12:00:00+07:00,2017
ERS6403139,ZAF,2014-05-30 12:00:00+07:00,2014
ERS6403658,ZAF,2017-01-20 00:00:00+07:00,2017
ERS5298341,ZAF,2016-01-06 00:00:00+07:00,2016
ERS6403627,ZAF,2018-01-31 00:00:00+07:00,2018
ERS5298054,ZAF,2016-11-23 00:00:00+07:00,2016
ERS5298258,ZAF,2017-03-13 00:00:00+07:00,2017
ERS5298000,ZAF,2017-01-30 00:00:00+07:00,2017
ERS5298227,ZAF,2017-02-07 00:00:00+07:00,2017
ERS6402957,ZAF,2017-07-11 12:00:00+07:00,2017
ERS5298085,ZAF,2013-08-21 00:00:00+07:00,2013
ERS6422031,ZAF,2017-10-03 00:00:00+07:00,2017
ERS6403690,ZAF,2018-09-21 00:00:00+07:00,2018
ERS5298019,ZAF,2017-02-22 00:00:00+07:00,2017
ERS6403662,ZAF,2017-02-22 00:00:00+07:00,2017
ERS6421971,ZAF,2014-02-23 00:00:00+07:00,2014
ERS6402894,ZAF,2017-09-19 12:00:00+07:00,2017
ERS5298080,ZAF,2013-08-28 00:00:00+07:00,2013
ERS5298197,ZAF,2016-12-20 00:00:00+07:00,2016
ERS6402954,ZAF,2017-10-27 12:00:00+07:00,2017
ERS6402924,ZAF,2201-01-10 12:00:00+07:00,2201
ERS5298213,ZAF,2017-01-18 00:00:00+07:00,2017
ERS6403514,ZAF,2019-01-04 00:00:00+07:00,2019
ERS6421975,ZAF,2013-10-30 00:00:00+07:00,2013
ERS6402720,ZAF,2018-01-09 12:00:00+07:00,2018
ERS6403591,ZAF,2013-07-10 00:00:00+07:00,2013
ERS6403687,ZAF,2017-02-07 00:00:00+07:00,2017
ERS5298251,ZAF,2017-02-17 00:00:00+07:00,2017
ERS6421945,ZAF,2013-11-08 00:00:00+07:00,2013
ERS6402896,ZAF,2017-09-14 12:00:00+07:00,2017
ERS6403324,ZAF,2018-11-15 00:00:00+07:00,2018
ERS5298261,ZAF,2017-03-13 00:00:00+07:00,2017
ERS6402757,ZAF,2017-03-30 00:00:00+07:00,2017
ERS5298158,ZAF,2016-10-14 00:00:00+07:00,2016
ERS6403405,ZAF,2018-11-12 00:00:00+07:00,2018
ERS5298081,ZAF,2013-06-25 00:00:00+07:00,2013
ERS6402768,ZAF,2017-12-05 12:00:00+07:00,2017
ERS6421911,ZAF,2018-09-14 00:00:00+07:00,2018
ERS6403261,ZAF,2018-12-21 12:00:00+07:00,2018
ERS6403168,ZAF,2013-01-22 00:00:00+07:00,2013
ERS6402973,ZAF,2017-11-15 12:00:00+07:00,2017
ERS6402910,ZAF,2017-09-10 12:00:00+07:00,2017
ERS6403310,ZAF,2018-11-16 00:00:00+07:00,2018
ERS6402958,ZAF,2017-07-11 12:00:00+07:00,2017
ERS6403609,ZAF,2018-09-28 00:00:00+07:00,2018
ERS6402953,ZAF,2017-10-30 12:00:00+07:00,2017
ERS6402960,ZAF,2017-02-11 12:00:00+07:00,2017
ERS5298286,ZAF,2017-04-18 00:00:00+07:00,2017
ERS6402708,ZAF,2018-01-19 12:00:00+07:00,2018
ERS6402996,ZAF,2014-02-06 12:00:00+07:00,2014
ERS6403138,ZAF,2018-07-10 12:00:00+07:00,2018
ERS6403187,ZAF,2013-06-07 00:00:00+07:00,2013
ERS6403242,ZAF,2019-07-29 00:00:00+07:00,2019
ERS5298061,ZAF,2014-12-10 00:00:00+07:00,2014
ERS5298265,ZAF,2017-03-17 00:00:00+07:00,2017
ERS6403546,ZAF,2019-06-11 00:00:00+07:00,2019
ERS5298090,ZAF,2012-09-04 00:00:00+07:00,2012
ERS6403009,ZAF,2014-05-12 12:00:00+07:00,2014
ERS6402917,ZAF,2017-10-16 00:00:00+07:00,2017
ERS6403478,ZAF,2013-07-25 00:00:00+07:00,2013
ERS6403338,ZAF,2017-05-22 00:00:00+07:00,2017
ERS6403483,ZAF,2019-04-08 00:00:00+07:00,2019
ERS6403186,ZAF,2013-06-06 00:00:00+07:00,2013
ERS6403422,ZAF,2019-04-01 00:00:00+07:00,2019
ERS6403071,ZAF,2015-10-21 12:00:00+07:00,2015
ERS6403033,ZAF,2013-07-10 12:00:00+07:00,2013
ERS6403520,ZAF,2013-05-11 00:00:00+07:00,2013
ERS6403014,ZAF,2013-08-08 12:00:00+07:00,2013
ERS6422060,ZAF,2014-04-12 00:00:00+07:00,2014
ERS6403667,ZAF,2018-07-17 00:00:00+07:00,2018
ERS6421915,ZAF,2016-01-11 12:00:00+07:00,2016
ERS5298296,ZAF,2017-04-24 00:00:00+07:00,2017
ERS5298267,ZAF,2017-03-17 00:00:00+07:00,2017
ERS6403294,ZAF,2019-02-14 00:00:00+07:00,2019
ERS6403095,ZAF,2017-11-14 12:00:00+07:00,2017
ERS5297916,ZAF,2017-05-18 00:00:00+07:00,2017
ERS5297944,ZAF,2016-03-22 00:00:00+07:00,2016
ERS6421993,ZAF,2014-02-19 00:00:00+07:00,2014
ERS6403143,ZAF,2013-05-16 00:00:00+07:00,2013
ERS6403152,ZAF,2012-10-16 12:00:00+07:00,2012
ERS6403461,ZAF,2018-11-29 00:00:00+07:00,2018
ERS6403319,ZAF,2013-05-24 00:00:00+07:00,2013
ERS6403141,ZAF,2013-06-10 12:00:00+07:00,2013
ERS5297937,ZAF,2017-01-16 00:00:00+07:00,2017
ERS6421988,ZAF,2014-01-12 00:00:00+07:00,2014
ERS5298313,ZAF,2016-05-30 00:00:00+07:00,2016
ERS6422058,ZAF,2013-11-05 00:00:00+07:00,2013
ERS5297865,ZAF,2016-04-14 00:00:00+07:00,2016
ERS5298303,ZAF,2017-05-12 00:00:00+07:00,2017
ERS6402920,ZAF,2017-10-17 12:00:00+07:00,2017
ERS5298132,ZAF,2017-02-05 00:00:00+07:00,2017
ERS6402802,ZAF,2017-06-20 12:00:00+07:00,2017
ERS6403534,ZAF,2013-04-23 00:00:00+07:00,2013
ERS6421905,ZAF,2018-07-25 00:00:00+07:00,2018
ERS6403100,ZAF,2017-11-24 12:00:00+07:00,2017
ERS6421899,ZAF,2018-07-20 00:00:00+07:00,2018
ERS6402723,ZAF,2018-04-19 12:00:00+07:00,2018
ERS5298333,ZAF,2014-10-14 00:00:00+07:00,2014
ERS5298224,ZAF,2017-02-03 00:00:00+07:00,2017
ERS5297935,ZAF,2017-01-19 00:00:00+07:00,2017
ERS5298240,ZAF,2017-02-27 00:00:00+07:00,2017
ERS5297933,ZAF,2016-06-02 00:00:00+07:00,2016
ERS5298004,ZAF,2017-02-02 00:00:00+07:00,2017
ERS6403322,ZAF,2017-08-15 12:00:00+07:00,2017
ERS6403133,ZAF,2013-06-13 00:00:00+07:00,2013
ERS6403450,ZAF,2012-12-06 00:00:00+07:00,2012
ERS6403225,ZAF,2019-02-21 00:00:00+07:00,2019
ERS6403648,ZAF,2013-07-12 00:00:00+07:00,2013
ERS6403650,ZAF,2013-07-23 00:00:00+07:00,2013
ERS5298112,ZAF,2013-04-11 00:00:00+07:00,2013
ERS6421951,ZAF,2014-02-06 00:00:00+07:00,2014
ERS5297966,ZAF,2014-10-10 00:00:00+07:00,2014
ERS6402739,ZAF,2016-12-10 12:00:00+07:00,2016
ERS5297976,ZAF,2016-10-11 00:00:00+07:00,2016
ERS6402711,ZAF,2018-08-05 12:00:00+07:00,2018
ERS6403279,ZAF,2019-01-28 00:00:00+07:00,2019
ERS6403484,ZAF,2019-03-06 00:00:00+07:00,2019
ERS6421897,ZAF,2018-07-10 00:00:00+07:00,2018
ERS5298014,ZAF,2017-02-10 00:00:00+07:00,2017
ERS6403409,ZAF,2018-11-28 00:00:00+07:00,2018
ERS6403373,ZAF,2017-05-17 00:00:00+07:00,2017
ERS6402738,ZAF,2016-09-20 12:00:00+07:00,2016
ERS5298179,ZAF,2016-11-21 00:00:00+07:00,2016
ERS6403559,ZAF,2013-09-11 00:00:00+07:00,2013
ERS6422017,ZAF,2013-09-20 00:00:00+07:00,2013
ERS6402760,ZAF,2018-07-04 12:00:00+07:00,2018
ERS5297955,ZAF,2017-01-06 00:00:00+07:00,2017
ERS6403060,ZAF,2015-03-25 12:00:00+07:00,2015
ERS6403068,ZAF,2015-07-24 12:00:00+07:00,2015
ERS5298343,ZAF,2014-11-27 00:00:00+07:00,2014
ERS6403607,ZAF,2018-07-13 12:00:00+07:00,2018
ERS5298334,ZAF,2014-10-17 00:00:00+07:00,2014
ERS6403219,ZAF,2018-12-31 12:00:00+07:00,2018
ERS6403476,ZAF,2013-07-04 00:00:00+07:00,2013
ERS6403237,ZAF,2019-08-21 00:00:00+07:00,2019
ERS6403536,ZAF,2013-06-26 00:00:00+07:00,2013
ERS6403588,ZAF,2013-08-28 00:00:00+07:00,2013
ERS6421946,ZAF,2013-11-17 00:00:00+07:00,2013
ERS6421937,ZAF,2013-10-01 00:00:00+07:00,2013
ERS6402800,ZAF,2017-06-20 12:00:00+07:00,2017
ERS6403108,ZAF,2018-02-15 00:00:00+07:00,2018
ERS6421900,ZAF,2018-10-09 00:00:00+07:00,2018
ERS5297984,ZAF,2016-07-11 00:00:00+07:00,2016
ERS6403563,ZAF,2013-07-12 00:00:00+07:00,2013
ERS6403395,ZAF,2016-12-13 00:00:00+07:00,2016
ERS6402889,ZAF,2017-09-13 12:00:00+07:00,2017
ERS6403447,ZAF,2018-12-10 00:00:00+07:00,2018
ERS5297957,ZAF,2017-01-16 00:00:00+07:00,2017
ERS6422006,ZAF,2013-09-27 00:00:00+07:00,2013
ERS6403335,ZAF,2019-02-01 00:00:00+07:00,2019
ERS6403583,ZAF,2018-11-29 12:00:00+07:00,2018
ERS5297931,ZAF,2016-06-07 00:00:00+07:00,2016
ERS5297997,ZAF,2017-01-24 00:00:00+07:00,2017
ERS6402987,ZAF,2013-07-03 00:00:00+07:00,2013
ERS5298304,ZAF,2017-05-11 00:00:00+07:00,2017
ERS6403438,ZAF,2018-11-28 00:00:00+07:00,2018
ERS5298337,ZAF,2014-12-08 00:00:00+07:00,2014
ERS6403589,ZAF,2013-11-11 00:00:00+07:00,2013
ERS6403366,ZAF,2019-04-16 00:00:00+07:00,2019
ERS6403265,ZAF,2018-08-06 12:00:00+07:00,2018
ERS6403169,ZAF,2013-01-30 00:00:00+07:00,2013
ERS6403282,ZAF,2018-12-21 00:00:00+07:00,2018
ERS6403166,ZAF,2012-12-05 00:00:00+07:00,2012
ERS6403204,ZAF,2013-07-24 12:00:00+07:00,2013
ERS6422052,ZAF,2013-08-26 00:00:00+07:00,2013
ERS6403025,ZAF,2013-06-28 12:00:00+07:00,2013
ERS5298218,ZAF,2017-01-31 00:00:00+07:00,2017
ERS6403178,ZAF,2013-04-25 00:00:00+07:00,2013
ERS5298136,ZAF,2017-03-09 00:00:00+07:00,2017
ERS6402702,ZAF,2017-07-12 12:00:00+07:00,2017
ERS6403434,ZAF,2018-11-20 00:00:00+07:00,2018
ERS6403264,ZAF,2019-01-18 12:00:00+07:00,2019
ERS6422029,ZAF,2017-08-17 00:00:00+07:00,2017
ERS6403612,ZAF,2019-07-15 00:00:00+07:00,2019
ERS6402765,ZAF,2017-03-05 12:00:00+07:00,2017
ERS6403680,ZAF,2018-10-25 00:00:00+07:00,2018
ERS5298252,ZAF,2017-05-18 00:00:00+07:00,2017
ERS6421877,ZAF,2018-07-29 00:00:00+07:00,2018
ERS6402725,ZAF,2017-10-26 12:00:00+07:00,2017
ERS6402905,ZAF,2017-02-10 12:00:00+07:00,2017
ERS5298141,ZAF,2013-05-31 00:00:00+07:00,2013
ERS5297934,ZAF,2017-01-20 00:00:00+07:00,2017
ERS6403554,ZAF,2013-05-22 00:00:00+07:00,2013
ERS6422056,ZAF,2014-01-24 00:00:00+07:00,2014
ERS6403203,ZAF,2013-07-23 12:00:00+07:00,2013
ERS6403529,ZAF,2013-04-08 00:00:00+07:00,2013
ERS6403369,ZAF,2013-11-05 00:00:00+07:00,2013
ERS6403525,ZAF,2012-11-23 00:00:00+07:00,2012
ERS6402809,ZAF,2017-06-14 12:00:00+07:00,2017
ERS5298209,ZAF,2017-01-10 00:00:00+07:00,2017
ERS6402965,ZAF,2017-10-20 12:00:00+07:00,2017
ERS5298254,ZAF,2017-03-06 00:00:00+07:00,2017
ERS5298320,ZAF,2017-05-29 00:00:00+07:00,2017
ERS5297949,ZAF,2017-01-24 00:00:00+07:00,2017
ERS5297960,ZAF,2016-10-19 00:00:00+07:00,2016
ERS6402939,ZAF,2017-10-24 12:00:00+07:00,2017
ERS6403313,ZAF,2019-03-07 00:00:00+07:00,2019
ERS6403493,ZAF,2013-01-25 00:00:00+07:00,2013
ERS6402731,ZAF,2017-08-02 12:00:00+07:00,2017
ERS5298098,ZAF,2013-05-30 00:00:00+07:00,2013
ERS6402930,ZAF,2017-10-19 12:00:00+07:00,2017
ERS5298290,ZAF,2017-04-19 00:00:00+07:00,2017
ERS6402781,ZAF,2017-08-06 12:00:00+07:00,2017
ERS6403229,ZAF,2019-08-22 00:00:00+07:00,2019
ERS6402798,ZAF,2017-08-06 12:00:00+07:00,2017
ERS6403647,ZAF,2019-05-28 00:00:00+07:00,2019
ERS6422045,ZAF,2014-04-12 00:00:00+07:00,2014
ERS6403590,ZAF,2013-07-07 12:00:00+07:00,2013
ERS6402784,ZAF,2017-06-14 12:00:00+07:00,2017
ERS6403048,ZAF,2013-07-09 12:00:00+07:00,2013
ERS6403081,ZAF,2016-03-02 12:00:00+07:00,2016
ERS6403114,ZAF,2016-02-11 12:00:00+07:00,2016
ERS6403673,ZAF,2018-10-05 00:00:00+07:00,2018
ERS5298099,ZAF,2013-06-25 00:00:00+07:00,2013
ERS6403207,ZAF,2013-08-15 12:00:00+07:00,2013
ERS6402986,ZAF,2018-01-04 12:00:00+07:00,2018
ERS6402909,ZAF,2017-09-10 12:00:00+07:00,2017
ERS5298087,ZAF,2012-08-15 00:00:00+07:00,2012
ERS6403561,ZAF,2013-09-16 00:00:00+07:00,2013
ERS5298060,ZAF,2014-12-08 00:00:00+07:00,2014
ERS6403117,ZAF,2016-05-10 12:00:00+07:00,2016
ERS5297855,ZAF,2016-08-23 00:00:00+07:00,2016
ERS6402722,ZAF,2018-01-18 12:00:00+07:00,2018
ERS6403515,ZAF,2019-04-04 00:00:00+07:00,2019
ERS6403301,ZAF,2015-08-27 00:00:00+07:00,2015
ERS6421860,ZAF,2018-06-26 00:00:00+07:00,2018
ERS6421892,ZAF,2018-11-15 00:00:00+07:00,2018
ERS6403469,ZAF,2018-12-19 00:00:00+07:00,2018
ERS6422046,ZAF,2014-04-12 00:00:00+07:00,2014
ERS6421868,ZAF,2015-07-10 12:00:00+07:00,2015
ERS6402974,ZAF,2017-11-15 12:00:00+07:00,2017
ERS6402804,ZAF,2017-06-15 12:00:00+07:00,2017
ERS6402788,ZAF,2017-06-06 12:00:00+07:00,2017
ERS6403549,ZAF,2019-06-17 00:00:00+07:00,2019
ERS6421932,ZAF,2013-07-22 00:00:00+07:00,2013
ERS5297930,ZAF,2017-05-18 00:00:00+07:00,2017
ERS5298118,ZAF,2017-02-05 00:00:00+07:00,2017
ERS6421980,ZAF,2013-10-14 00:00:00+07:00,2013
ERS5297871,ZAF,2016-10-28 00:00:00+07:00,2016
ERS5298171,ZAF,2016-11-15 00:00:00+07:00,2016
ERS5298113,ZAF,2013-06-05 00:00:00+07:00,2013
ERS5297921,ZAF,2016-09-26 00:00:00+07:00,2016
ERS6403171,ZAF,2013-03-12 00:00:00+07:00,2013
ERS5298115,ZAF,2012-11-28 00:00:00+07:00,2012
ERS5298186,ZAF,2016-12-12 00:00:00+07:00,2016
ERS6403218,ZAF,2018-11-09 12:00:00+07:00,2018
ERS6403027,ZAF,2013-07-20 12:00:00+07:00,2013
ERS5298253,ZAF,2017-03-06 00:00:00+07:00,2017
ERS5297899,ZAF,2016-06-15 00:00:00+07:00,2016
ERS6421876,ZAF,2018-07-24 00:00:00+07:00,2018
ERS6422019,ZAF,2017-08-21 00:00:00+07:00,2017
ERS5298349,ZAF,2016-04-12 00:00:00+07:00,2016
ERS6402961,ZAF,2017-02-11 12:00:00+07:00,2017
ERS6403109,ZAF,2015-05-18 12:00:00+07:00,2015
ERS6403267,ZAF,2018-09-21 12:00:00+07:00,2018
ERS5298256,ZAF,2017-03-08 00:00:00+07:00,2017
ERS5298134,ZAF,2017-03-16 00:00:00+07:00,2017
ERS6402789,ZAF,2017-06-06 12:00:00+07:00,2017
ERS5298299,ZAF,2017-03-05 00:00:00+07:00,2017
ERS6402927,ZAF,2017-10-10 12:00:00+07:00,2017
ERS6403179,ZAF,2013-04-28 00:00:00+07:00,2013
ERS6403347,ZAF,2017-03-07 00:00:00+07:00,2017
ERS5298163,ZAF,2016-10-21 00:00:00+07:00,2016
ERS5298346,ZAF,2015-10-13 00:00:00+07:00,2015
ERS6403206,ZAF,2013-08-08 00:00:00+07:00,2013
ERS5297851,ZAF,2016-07-28 00:00:00+07:00,2016
ERS6402947,ZAF,2017-01-11 12:00:00+07:00,2017
ERS5297853,ZAF,2016-09-13 00:00:00+07:00,2016
ERS6402895,ZAF,2017-09-20 12:00:00+07:00,2017
ERS6403099,ZAF,2017-11-24 12:00:00+07:00,2017
ERS5298220,ZAF,2017-01-02 00:00:00+07:00,2017
ERS6403519,ZAF,2013-05-16 00:00:00+07:00,2013
ERS6403490,ZAF,2018-11-27 00:00:00+07:00,2018
ERS6402985,ZAF,2017-11-13 12:00:00+07:00,2017
ERS6403527,ZAF,2013-05-21 00:00:00+07:00,2013
ERS6403073,ZAF,2015-12-02 12:00:00+07:00,2015
ERS6402747,ZAF,2017-02-27 12:00:00+07:00,2017
ERS5298145,ZAF,2017-04-11 00:00:00+07:00,2017
ERS5297956,ZAF,2017-01-17 00:00:00+07:00,2017
ERS5298190,ZAF,2016-11-29 00:00:00+07:00,2016
ERS6403381,ZAF,2019-02-12 00:00:00+07:00,2019
ERS6403192,ZAF,2013-06-19 12:00:00+07:00,2013
ERS6421923,ZAF,2015-07-13 00:00:00+07:00,2015
ERS5298147,ZAF,2017-04-04 00:00:00+07:00,2017
ERS6421906,ZAF,2018-08-08 00:00:00+07:00,2018
ERS5298244,ZAF,2017-02-16 00:00:00+07:00,2017
ERS6402925,ZAF,2017-10-10 00:00:00+07:00,2017
ERS6421873,ZAF,2018-06-14 00:00:00+07:00,2018
ERS6403406,ZAF,2018-11-20 00:00:00+07:00,2018
ERS6403180,ZAF,2013-05-20 00:00:00+07:00,2013
ERS6422026,ZAF,2014-04-07 00:00:00+07:00,2014
ERS6402787,ZAF,2017-06-06 12:00:00+07:00,2017
ERS6402982,ZAF,2017-11-16 00:00:00+07:00,2017
ERS5298021,ZAF,2016-11-16 00:00:00+07:00,2016
ERS6403488,ZAF,2018-11-22 00:00:00+07:00,2018
ERS5298131,ZAF,2017-04-05 00:00:00+07:00,2017
ERS6402995,ZAF,2013-08-16 12:00:00+07:00,2013
ERS6403367,ZAF,2019-02-28 00:00:00+07:00,2019
ERS5298181,ZAF,2016-11-21 00:00:00+07:00,2016
ERS6422013,ZAF,2013-10-29 00:00:00+07:00,2013
ERS6403503,ZAF,2013-07-25 00:00:00+07:00,2013
ERS6403556,ZAF,2013-05-07 00:00:00+07:00,2013
ERS6422067,ZAF,2016-04-13 00:00:00+07:00,2016
ERS6402907,ZAF,2017-09-10 12:00:00+07:00,2017
ERS6403418,ZAF,2019-04-26 00:00:00+07:00,2019
ERS6403061,ZAF,2018-03-25 12:00:00+07:00,2018
ERS5297913,ZAF,2017-05-18 00:00:00+07:00,2017
ERS5298348,ZAF,2016-04-07 00:00:00+07:00,2016
ERS6402979,ZAF,2017-08-11 12:00:00+07:00,2017
ERS6403453,ZAF,2019-05-02 00:00:00+07:00,2019
ERS6403189,ZAF,2013-06-10 00:00:00+07:00,2013
ERS5298306,ZAF,2015-01-29 00:00:00+07:00,2015
ERS6403339,ZAF,2013-04-30 00:00:00+07:00,2013
ERS6403118,ZAF,2016-05-11 12:00:00+07:00,2016
ERS5298268,ZAF,2017-03-20 00:00:00+07:00,2017
ERS6403127,ZAF,2013-05-01 00:00:00+07:00,2013
ERS6403029,ZAF,2013-08-22 12:00:00+07:00,2013
ERS5297896,ZAF,2016-05-12 00:00:00+07:00,2016
ERS6403399,ZAF,2018-11-06 00:00:00+07:00,2018
ERS6403008,ZAF,2014-04-10 12:00:00+07:00,2014
ERS6402776,ZAF,2017-05-23 12:00:00+07:00,2017
ERS5298066,ZAF,2017-07-07 00:00:00+07:00,2017
ERS6403120,ZAF,2015-05-23 12:00:00+07:00,2015
ERS6403134,ZAF,2013-07-16 00:00:00+07:00,2013
ERS5297890,ZAF,2016-03-16 00:00:00+07:00,2016
ERS5298187,ZAF,2016-12-19 00:00:00+07:00,2016
ERS6403471,ZAF,2013-06-07 00:00:00+07:00,2013
ERS5297953,ZAF,2017-01-10 00:00:00+07:00,2017
ERS6402906,ZAF,2017-04-10 12:00:00+07:00,2017
ERS6403280,ZAF,2019-02-06 12:00:00+07:00,2019
ERS6421940,ZAF,2017-07-18 00:00:00+07:00,2017
ERS6403062,ZAF,2015-04-10 12:00:00+07:00,2015
ERS5297870,ZAF,2016-01-12 00:00:00+07:00,2016
ERS6403448,ZAF,2018-12-11 00:00:00+07:00,2018
ERS6402764,ZAF,2017-04-25 12:00:00+07:00,2017
ERS6403037,ZAF,2013-07-13 12:00:00+07:00,2013
ERS5298223,ZAF,2017-03-02 00:00:00+07:00,2017
ERS6403045,ZAF,2013-07-05 12:00:00+07:00,2013
ERS6403495,ZAF,2013-03-14 00:00:00+07:00,2013
ERS6421979,ZAF,2013-09-11 00:00:00+07:00,2013
ERS6402937,ZAF,2017-10-20 12:00:00+07:00,2017
ERS5298110,ZAF,2013-01-16 00:00:00+07:00,2013
ERS6421928,ZAF,2016-03-03 12:00:00+07:00,2016
ERS5298328,ZAF,2017-06-20 00:00:00+07:00,2017
ERS6402923,ZAF,2017-10-10 12:00:00+07:00,2017
ERS6402719,ZAF,2015-08-26 12:00:00+07:00,2015
ERS6403330,ZAF,2019-01-30 00:00:00+07:00,2019
ERS6403111,ZAF,2015-11-24 12:00:00+07:00,2015
ERS6403300,ZAF,2015-11-12 00:00:00+07:00,2015
ERS6402933,ZAF,2017-10-15 12:00:00+07:00,2017
ERS6403558,ZAF,2013-08-16 00:00:00+07:00,2013
ERS6422063,ZAF,2016-03-16 00:00:00+07:00,2016
ERS6403239,ZAF,2019-06-18 00:00:00+07:00,2019
ERS6403675,ZAF,2019-07-04 00:00:00+07:00,2019
ERS6403548,ZAF,2019-06-19 00:00:00+07:00,2019
ERS6403064,ZAF,2015-04-14 12:00:00+07:00,2015
ERS6403251,ZAF,1986-07-16 00:00:00+07:00,1986
ERS6403247,ZAF,2018-10-02 00:00:00+07:00,2018
ERS5298160,ZAF,2016-10-20 00:00:00+07:00,2016
ERS6403628,ZAF,2017-02-01 00:00:00+07:00,2017
ERS6402998,ZAF,2013-06-05 00:00:00+07:00,2013
ERS6402755,ZAF,2017-03-27 12:00:00+07:00,2017
ERS6403341,ZAF,2013-07-03 00:00:00+07:00,2013
ERS5298071,ZAF,2016-06-17 00:00:00+07:00,2016
ERS6403441,ZAF,2018-12-13 00:00:00+07:00,2018
ERS6402944,ZAF,2017-10-27 12:00:00+07:00,2017
ERS6402767,ZAF,2017-11-05 12:00:00+07:00,2017
ERS6403135,ZAF,2013-08-26 12:00:00+07:00,2013
ERS5298281,ZAF,2017-03-04 00:00:00+07:00,2017
ERS5297982,ZAF,2016-10-16 00:00:00+07:00,2016
ERS6403196,ZAF,2013-07-03 00:00:00+07:00,2013
ERS5298302,ZAF,2017-05-08 00:00:00+07:00,2017
ERS6403370,ZAF,2017-01-26 00:00:00+07:00,2017
ERS5298149,ZAF,2017-06-06 00:00:00+07:00,2017
ERS6403306,ZAF,2017-09-13 12:00:00+07:00,2017
ERS6402782,ZAF,2017-09-06 12:00:00+07:00,2017
ERS6403231,ZAF,2019-06-12 00:00:00+07:00,2019
ERS6403402,ZAF,2018-11-07 12:00:00+07:00,2018
ERS5297881,ZAF,2016-02-16 00:00:00+07:00,2016
ERS6403396,ZAF,2018-10-30 00:00:00+07:00,2018
ERS6403256,ZAF,2019-09-12 00:00:00+07:00,2019
